month,pushes,actor,actor_attributes_location,lat,lng
2/1/2014,1,sethbro,"Chicago, IL",41.8756208,-87.6243706
2/1/2014,1,robin,"Beijing, China",40.2505379,116.6250886
2/1/2014,2,akalipetis,"Athens, Greece",37.9841493,23.7279843
2/1/2014,1,andschwa,"Moscow, ID",46.7323875,-117.0001651
2/1/2014,11,nupfel,NZ,-41.3116998,174.9746507
2/1/2014,1,tompson,"Linz, Austria",48.3058789,14.2865628
2/1/2014,1,UniIsland,Beijing,40.2505379,116.6250886
2/1/2014,1,robinclart,"Bangkok, Thailand",13.5859271,100.416084
2/1/2014,2,liang8305,China BeiJing,51.4760773,-0.0368321
2/1/2014,1,chenillen,"Beijing, China",40.2505379,116.6250886
2/1/2014,1,trozamon,Michigan,43.6211955,-84.6824346
2/1/2014,1,vamc19,India,22.3511148,78.6677428
2/1/2014,2,PeteTheSadPanda,San Francisco,37.7789601,-122.419199
2/1/2014,1,jcmuller,"New York, NY",40.7305991,-73.9865812
2/1/2014,1,mogensen,"Aarhus, Denmark",56.1496278,10.2134046
2/1/2014,1,gilles,"San Francisco, CA",37.7789601,-122.419199
2/1/2014,1,johnamiahford,"Charlotte, NC",35.2270869,-80.8431268
2/1/2014,1,korjavin,Russia,64.6863136,97.7453061
2/1/2014,1,mattmorton,"Oxford, UK",51.7521553,-1.2582135
2/1/2014,1,quabug,Chengdu,30.6765553,104.0612783
2/1/2014,1,iammichiel,Lille,50.6305089,3.0706414
2/1/2014,1,barryorourke,"Penicuik, Scotland",55.8274348,-3.2212058
2/1/2014,1,kdabir,"Pune, India",18.64306615,73.93183004
2/1/2014,1,yegle,"Athens, GA",33.9595974,-83.376678
2/1/2014,3,ajordens,"Victoria, BC",48.4283327,-123.3649269
2/1/2014,2,KevinCorcoran,Portland,45.5202471,-122.6741949
2/1/2014,4,melvkim,SF,37.7789601,-122.419199
2/1/2014,1,gak,"Sydney, NSW, Australia",-33.8548157,151.2164539
2/1/2014,18,MaximKraev,"Russia, Yoshkar-Ola",56.64869445,47.90532961
2/1/2014,7,tinyladi,"Cergy, France",49.0527528,2.0388736
2/1/2014,1,lesterchan,Singapore,1.2904527,103.852038
2/1/2014,1,shrimalmadhur,Hyderabad,17.3992891,78.4733709
2/1/2014,1,amonthedeamon,"Pordenone, Italy",45.9585884,12.6583314
2/1/2014,2,Shelvak,Mendoza,-34.8700721,-68.5479966
2/1/2014,1,vus520,beijing china,40.2505379,116.6250886
2/1/2014,2,cjwirth,"Tokyo, Japan",35.69004135,139.5103951
2/1/2014,1,stianjensen,Trondheim,63.4305658,10.3951929
2/1/2014,8,marshallmick007,"Portland, Ore",45.5202471,-122.6741949
2/1/2014,1,timkurvers,"Oslo, Norway",59.9132694,10.7391112
2/1/2014,1,jogfsovt,"New Jersey, US",40.0757384,-74.4041622
2/1/2014,1,highflying,United Kingdom,54.7023545,-3.2765753
2/1/2014,1,fenhl,"Saarbr��cken-Dudweiler, Germany",,
2/1/2014,1,zenzike,"Oxford, UK",51.7521553,-1.2582135
2/1/2014,2,wbrady,"Arlington, VA",32.735687,-97.1080656
2/1/2014,6,pavoljuhas,"Upton, NY",40.869543,-72.8867697
2/1/2014,1,sebastibe,Tokyo,35.69004135,139.5103951
2/1/2014,9,poltak,"Melbourne, Australia",-37.8142176,144.9631608
2/1/2014,2,gvt,San Francisco,37.7789601,-122.419199
2/1/2014,6,Eustachy,Poland,52.0977181,19.0258159
2/1/2014,5,afronski,"Gliwice, Poland",50.294113,18.6657306
2/1/2014,2,ccidral,"Joinville, Brazil",-26.3044898,-48.8486726
2/1/2014,2,zdwolfe,"State College, PA",40.794026,-77.8606975
2/1/2014,1,skycocker,"Krak��w, Poland",,
2/1/2014,3,nemofang,"Chengdu, China",30.6765553,104.0612783
2/1/2014,1,bkuberek,NYC,40.7305991,-73.9865812
2/1/2014,1,kravitz,"Russia, Vladivostok",43.1152835,131.8854009
2/1/2014,2,wgzhao,changsha,28.1873765,112.9835823
2/1/2014,2,neh,"BC, Canada",55,-125
2/1/2014,2,tupton,"Austin, TX",30.2711286,-97.7436995
2/1/2014,2,briemens,The Netherlands,25.22453785,55.16235379
2/1/2014,3,blackbarn,"Grants Pass, OR",42.4393707,-123.3272489
2/1/2014,1,freeformsystems,Nowhere,38.7311123,-95.2414104
2/1/2014,1,mcornella,Barcelona,41.3870186,2.1700437
2/1/2014,1,ptillemans,"Antwerp, Belgium",51.2212016,4.3996325
2/1/2014,1,dpoggi,"East Lansing, MI",42.7355416,-84.4852469
2/1/2014,1,gerardo,"Maracaibo, Venezuela",10.6651557,-71.6230753
2/1/2014,1,chriswiggins,"Auckland, New Zealand",-36.50775635,174.5409465
2/1/2014,2,jordanweaver,"Austin, TX",30.2711286,-97.7436995
2/1/2014,2,ecnahc515,"Corvallis, OR",44.5645659,-123.2620435
2/1/2014,2,hashier,Germany and Sweden,53.5457211,9.9735106
2/1/2014,1,ephur,"San Antonio, TX",29.4246002,-98.4951405
2/1/2014,1,alp82,Germany,51.0834196,10.4234469
2/1/2014,1,drench,"Shermerville, IL (Chicago area)",,
2/1/2014,2,dlintw,"Taipei,Taiwan",25.0375167,121.5637
2/1/2014,2,prat0318,Austin,30.2711286,-97.7436995
2/1/2014,1,dpalita,Paris,48.8565056,2.3521334
2/1/2014,1,devin-c,"Orem, UT",40.2975185,-111.6944685
2/1/2014,3,bartschuller,the Netherlands,25.22453785,55.16235379
2/1/2014,2,tinogomes,S��o Paulo/SP/Brazil,,
2/1/2014,1,wildlyinaccurate,"London, United Kingdom",51.5072759,-0.1276597
2/1/2014,1,aszxqw,Beijing,40.2505379,116.6250886
2/1/2014,1,nicolas-brousse,Paris,48.8565056,2.3521334
2/1/2014,5,heartsentwined,Hong Kong,22.2793278,114.1628131
2/1/2014,2,myroslavrozum,Ukraine,49.4871968,31.2718321
2/1/2014,1,praseodym,"Delft, Netherlands",52.0114017,4.35839
2/1/2014,1,mikesplain,"Boston, MA",42.3604823,-71.0595678
2/1/2014,1,ornicar,France,46.603354,1.8883335
2/1/2014,3,noescapeartist,"Toronto, ON",43.6529206,-79.3849008
2/1/2014,1,abdullahfahad,"New York, NY",40.7305991,-73.9865812
2/1/2014,2,alexheyd,"Los Angeles, CA",34.0536781,-118.2427025
2/1/2014,1,kscott,"Colorado Springs, CO",38.8338816,-104.8213634
2/1/2014,2,extropic-engine,"Seattle, WA",47.6038321,-122.3300624
2/1/2014,1,LuqiPan,"Providence, RI",41.8239891,-71.4128343
2/1/2014,3,huxos,Chengdu China,30.6765553,104.0612783
2/1/2014,2,serdardalgic,Istanbul / Turkey,41.0096334,28.9651646
2/1/2014,1,casualjim,"San Mateo, CA",37.496904,-122.3330573
2/1/2014,3,thunderk,France,46.603354,1.8883335
2/1/2014,1,ranman,"New York, New York",40.7305991,-73.9865812
2/1/2014,1,cmoore,"Tacoma, WA",47.2495798,-122.4398746
2/1/2014,1,rachelober,"Brooklyn, NY",40.6501038,-73.9495823
2/1/2014,1,savulchik,"Novosibirsk, Russia",55.0282215,82.9234476
2/1/2014,3,digilist,Hamburg,53.5503414,10.000654
2/1/2014,1,feniix,"Chicago, IL",41.8756208,-87.6243706
2/1/2014,1,RanaExMachina,Germany,51.0834196,10.4234469
2/1/2014,2,stephdewit,"Li��ge, Belgium",,
2/1/2014,2,noj,"Stockholm, Sweden",59.3251172,18.0710935
2/1/2014,2,tsalzer,"Dresden, Germany",51.0493286,13.7381437
2/1/2014,1,kepi,"Brno, Czech Republic",49.1922443,16.6113382
2/1/2014,1,seanfisk,"Jenison, MI",42.9072481,-85.7919784
2/1/2014,1,austintrose,Worcester,52.1918287,-2.2216009
2/1/2014,2,marcodejongh,Amsterdam,52.3710088,4.9001115
2/1/2014,1,pseudomuto,"Toronto, ON, Canada",43.6529206,-79.3849008
2/1/2014,4,mwhooker,San Francisco,37.7789601,-122.419199
2/1/2014,1,Fedalto,Brazil,-8.4666145,-51.3333976
2/1/2014,1,sordina,"Perth, Western Australia",-31.9527121,115.8604796
2/1/2014,2,bachue,"Shanghai, China",31.2253441,121.4888922
2/1/2014,1,tekniklr,"Portland, OR",45.5202471,-122.6741949
2/1/2014,1,jkaessens,Germany,51.0834196,10.4234469
2/1/2014,1,jstnlef,"Boston, MA",42.3604823,-71.0595678
2/1/2014,5,miry,Ukraine,49.4871968,31.2718321
2/1/2014,1,riccardomerolla,Italy,42.6384261,12.674297
2/1/2014,1,ncanceill,$PWD,12.9851599,80.24423292
2/1/2014,4,AndruC,Burlington,44.4723989,-73.2114941
2/1/2014,1,f0y,"Russia, Yaroslavl",57.6263877,39.8933705
2/1/2014,1,sgade,Germany,51.0834196,10.4234469
2/1/2014,1,JIghtuse,Novosibirsk,55.0282215,82.9234476
2/1/2014,4,theunraveler,"Minneapolis, MN",44.9772995,-93.2654692
2/1/2014,2,mhowell,"Sydney, Australia",-33.8548157,151.2164539
2/1/2014,1,yuqiao,������,,
2/1/2014,3,RavuAlHemio,"Vienna, AUT",,
2/1/2014,2,kingpong,"Atlanta, GA",33.7490987,-84.3901849
2/1/2014,1,penxera,japan,36.5748441,139.2394179
2/1/2014,1,jshiell,London,51.5072759,-0.1276597
2/1/2014,1,f2prateek,Edmonton,53.5558285,-113.5573527
2/1/2014,1,z2v,"Moscow, Russia",55.4792046,37.3273304
2/1/2014,1,column,China,35.000074,104.999927
2/1/2014,1,smt,PHL,39.87535355,-75.23486894
2/1/2014,5,arsham,"Clapham common, London",51.4581293,-0.150161392
2/1/2014,5,BobertForever,"Austin, TX",30.2711286,-97.7436995
2/1/2014,2,DavidJRobertson,"Falkirk, Scotland",55.997286,-3.7868533
2/1/2014,2,spion,Skopje,41.9962268,21.4317955
2/1/2014,2,marcino,Jelenia G��ra,,
2/1/2014,3,obazoud,"Paris, France",48.8565056,2.3521334
2/1/2014,1,cabbiepete,"Auckland, New Zealand",-36.50775635,174.5409465
2/1/2014,2,toctan,"Wuhan, Hubei, China",30.5960213,114.2992796
2/1/2014,2,outcoldman,"Redmond, WA, USA",47.6694141,-122.1238767
2/1/2014,1,ajulienne,"Nantes, France",47.2185155,-1.5545147
2/1/2014,1,peterhoeg,Singapore,1.2904527,103.852038
2/1/2014,1,eepp,"Montr��al, QC",,
2/1/2014,1,tsprlng,London,51.5072759,-0.1276597
2/1/2014,3,eiginn,San Francisco,37.7789601,-122.419199
2/1/2014,1,dylanclement,"Melbourne, Australia",-37.8142176,144.9631608
2/1/2014,1,cbbrowne,"Toronto, Canada",43.6529206,-79.3849008
2/1/2014,1,vbabiy,"Latham, Ny",42.7470225,-73.7590088
2/1/2014,3,BenJanecke,Cape Town,-33.9289049,18.4172485
2/1/2014,1,takashiyoshida,Singapore,1.2904527,103.852038
2/1/2014,4,styx,Belarus,53.4250438,27.6999547
2/1/2014,1,timeblink,china,35.000074,104.999927
2/1/2014,1,posva,"Spain, France",10.6800603,-61.5218809
2/1/2014,1,MasahiroSakoda,Kanagawa Pref. Japan,,
2/1/2014,1,runcom,"Milan, Italy",45.4666211,9.1906166
2/1/2014,1,ripta,"Pittsburgh, PA, USA",40.4416941,-79.9900861
2/1/2014,1,ianchesal,Canada,61.0666922,-107.9917071
2/1/2014,1,spacebat,"Adelaide, South Australia",-34.9274284,138.599899
2/1/2014,1,tonylotts,"Atlanta, GA",33.7490987,-84.3901849
2/1/2014,1,atsuya,"Tokyo, Japan",35.69004135,139.5103951
2/1/2014,5,ryanneufeld,"Vancouver, BC",49.2608944,-123.1139383
2/1/2014,10,blueyed,"Berlin, Germany",52.5170365,13.3888599
2/1/2014,4,pyraz,"Golden, CO",39.755543,-105.2210997
2/1/2014,1,theallegedjosh,"Melbourne, Australia",-37.8142176,144.9631608
2/1/2014,2,grahamgilbert,"London, UK",51.5072759,-0.1276597
2/1/2014,1,jcla1,A tiny world in the milkyway,,
2/1/2014,1,plaxdan,"Fort Collins, Colorado",40.5508527,-105.0668085
2/1/2014,2,johnjohndoe,"Berlin, Germany",52.5170365,13.3888599
2/1/2014,2,safx,Japan,36.5748441,139.2394179
2/1/2014,5,bobwilliams,"Charleston, SC",32.7876012,-79.9402728
2/1/2014,1,jhannah,"Omaha, NE, USA",41.2587317,-95.9378732
2/1/2014,2,iiquyy,New York,40.7305991,-73.9865812
2/1/2014,1,ncanceill,"Amsterdam, The Netherlands",52.3710088,4.9001115
2/1/2014,1,dahc,Saint Louis,38.6272733,-90.1978889
1/1/2014,1,camillobruni,"Lille, France",50.6305089,3.0706414
1/1/2014,1,robin,"Beijing, China",40.2505379,116.6250886
1/1/2014,1,jaclar,Buenos Aires/Argentina,-34.612869,-58.4459789
1/1/2014,1,romain-h,Paris,48.8565056,2.3521334
1/1/2014,1,dalefukami,Calgary,51.0530588,-114.0625614
1/1/2014,1,lesmyrmidons,Paris,48.8565056,2.3521334
1/1/2014,1,theunraveler,"Minneapolis, MN",44.9772995,-93.2654692
1/1/2014,1,liang8305,China BeiJing,51.4760773,-0.0368321
1/1/2014,1,davidpelaez,"Bogota, Colombia",4.5980478,-74.0760867
1/1/2014,2,yuqiao,������,,
1/1/2014,1,genehack,Salem OR,44.9391565,-123.033121
1/1/2014,1,jstnlef,"Boston, MA",42.3604823,-71.0595678
1/1/2014,2,oxnz,China,35.000074,104.999927
1/1/2014,1,krisbellemans,Belgium,50.6407351,4.66696
1/1/2014,1,wintery,Wonderland,44.2334142,-68.3194608
1/1/2014,3,JPBetley,"Rochester, New York",43.1572851,-77.6152141
1/1/2014,3,tunght13488,"Hanoi, Vietnam",21.0292095,105.85247
1/1/2014,1,klange,"San Francisco, CA",37.7789601,-122.419199
1/1/2014,3,oohlaf,Netherlands,52.5001698,5.7480821
1/1/2014,20,abiggs,"Norman, OK",35.2225717,-97.4394816
1/1/2014,3,wbrady,"Arlington, VA",32.735687,-97.1080656
1/1/2014,1,rachelober,"Brooklyn, NY",40.6501038,-73.9495823
1/1/2014,3,pietrushnic,Gdansk/Poland,54.3482259,18.6542888
1/1/2014,2,KevinCorcoran,Portland,45.5202471,-122.6741949
1/1/2014,1,DavidJRobertson,"Falkirk, Scotland",55.997286,-3.7868533
1/1/2014,1,mwhooker,San Francisco,37.7789601,-122.419199
1/1/2014,3,mhutter,Switzerland,46.7985624,8.2319736
1/1/2014,1,devin-c,"Orem, UT",40.2975185,-111.6944685
1/1/2014,1,dncc,Belgrade,44.8178787,20.4568089
1/1/2014,1,juzerali,Mumbai,18.9523804,72.8327112
1/1/2014,1,vimishra,"Folsom, CA",38.67454495,-121.1439166
1/1/2014,1,yulrizka,Bandung,-6.9344694,107.6049539
1/1/2014,2,rpowis,"London, UK",51.5072759,-0.1276597
1/1/2014,2,praseodym,"Delft, Netherlands",52.0114017,4.35839
1/1/2014,1,squeaky-pl,Spain,40.0028028,-4.003104
1/1/2014,4,arsham,"Clapham common, London",51.4581293,-0.150161392
1/1/2014,6,darrenterhune,Canada,61.0666922,-107.9917071
1/1/2014,5,hashier,Germany and Sweden,53.5457211,9.9735106
1/1/2014,1,iiquyy,"Stony Brook, NY",40.9256538,-73.140943
1/1/2014,6,dougblack,"San Francisco, CA",37.7789601,-122.419199
1/1/2014,1,kokx,Netherlands,52.5001698,5.7480821
1/1/2014,2,adelcambre,"San Francisco, CA",37.7789601,-122.419199
1/1/2014,2,mgalgs,California,36.7014631,-118.7559974
1/1/2014,1,santacruz123,Israel,30.8760272,35.0015196
1/1/2014,1,crazygit,"ChengDu, SiCuan, China",,
1/1/2014,3,plaxdan,"Fort Collins, Colorado",40.5508527,-105.0668085
1/1/2014,1,oheard,United Kingdom,54.7023545,-3.2765753
1/1/2014,1,CoRfr,France,46.603354,1.8883335
1/1/2014,1,fletch,GA,-0.8999695,11.6899699
1/1/2014,2,questionmarc,"Cleveland, OH",41.4871888,-81.6778691
1/1/2014,3,jefflance,Paris,48.8565056,2.3521334
1/1/2014,1,stephdewit,"Li��ge, Belgium",,
1/1/2014,16,tunix,"��stanbul, T��rkiye",,
1/1/2014,1,RavuAlHemio,"Vienna, AUT",,
1/1/2014,1,atsuya,"Tokyo, Japan",35.69004135,139.5103951
1/1/2014,1,bartschuller,the Netherlands,25.22453785,55.16235379
1/1/2014,3,crazycode,"shanghai, china",31.2253441,121.4888922
1/1/2014,1,mtao,Toronto,43.6529206,-79.3849008
1/1/2014,1,m0nah,"Belarus, Minsk",53.902253,27.561863
1/1/2014,2,sirech,"Munich, Germany",48.1372719,11.5754815
1/1/2014,2,afc163,"Hangzhou, China",30.2665643,120.149335
1/1/2014,2,eiginn,San Francisco,37.7789601,-122.419199
1/1/2014,2,sordina,"Perth, Western Australia",-31.9527121,115.8604796
1/1/2014,2,s7anley,Prague,50.084819,14.4177247
1/1/2014,2,tupton,"Austin, TX",30.2711286,-97.7436995
1/1/2014,1,oscarfroberg,Finland,63.2467777,25.9209164
1/1/2014,2,kiniou,PARIS,48.8565056,2.3521334
1/1/2014,1,rshk,"Trento, Italy",46.0664228,11.1257601
1/1/2014,1,iwinux,"Guangzhou, China",23.1229013,113.2529963
1/1/2014,1,cabbiepete,"Auckland, New Zealand",-36.50775635,174.5409465
1/1/2014,2,erawk,Toronto,43.6529206,-79.3849008
1/1/2014,1,tsprlng,London,51.5072759,-0.1276597
1/1/2014,1,jiukunz,China,35.000074,104.999927
1/1/2014,1,seanfisk,"Jenison, MI",42.9072481,-85.7919784
1/1/2014,3,c10b10,"Cluj-Napoca, Romania",46.7693367,23.5900604
1/1/2014,1,rogeruiz,"Brooklyn, NY",40.6501038,-73.9495823
1/1/2014,2,johnamiahford,"Charlotte, NC",35.2270869,-80.8431268
1/1/2014,3,joeylomanto,Toronto and San Francisco,37.6771424,-122.1545223
1/1/2014,1,ernesto-jimenez,London,51.5072759,-0.1276597
1/1/2014,6,drench,"Shermerville, IL (Chicago area)",,
1/1/2014,5,amonthedeamon,"Pordenone, Italy",45.9585884,12.6583314
1/1/2014,1,lnxbil,Germany,51.0834196,10.4234469
1/1/2014,1,nathankleyn,"London, UK",51.5072759,-0.1276597
1/1/2014,1,ashishbista,"Kathmandu, Nepal",27.7076762,85.3148882
1/1/2014,1,cmillr,"Jackson, Mississippi",32.30025695,-90.18338795
1/1/2014,2,mafrosis,"Melbourne, Australia",-37.8142176,144.9631608
1/1/2014,1,chriswk,"Oslo, Norway",59.9132694,10.7391112
1/1/2014,1,sstrigler,"Stockholm, Sweden",59.3251172,18.0710935
1/1/2014,3,inhortte,Various,51.5973631,-1.8060092
1/1/2014,1,mcclurmc,"Cambridge, UK",52.2033051,0.124862
1/1/2014,1,extropic-engine,"Seattle, WA",47.6038321,-122.3300624
1/1/2014,1,valeriosillari,"Berlin, Germany",52.5170365,13.3888599
1/1/2014,3,Stibbons,France,46.603354,1.8883335
1/1/2014,1,shouichi,Tokyo,35.69004135,139.5103951
1/1/2014,2,htmldrum,"NYC, USA",40.7305991,-73.9865812
1/1/2014,1,phstc,"S��o Paulo, Brasil",,
1/1/2014,1,z2v,"Moscow, Russia",55.4792046,37.3273304
1/1/2014,20,amilaperera,Sri Lanka,7.877,80.70435803
1/1/2014,1,versionzero,Lethbridge,49.6962216,-112.8390309
1/1/2014,1,vus520,beijing china,40.2505379,116.6250886
1/1/2014,4,ccidral,"Joinville, Brazil",-26.3044898,-48.8486726
1/1/2014,2,takashiyoshida,Singapore,1.2904527,103.852038
1/1/2014,1,adamstac,"Houston, TX",29.9682672,-95.53066001
1/1/2014,1,irrenhaus,"Darmstadt, Germany",49.8727746,8.6511775
1/1/2014,1,Tonvin,Beijing China,40.2505379,116.6250886
1/1/2014,1,tiokksar,"Pozna��, Poland",,
1/1/2014,2,samwize,Singapore,1.2904527,103.852038
1/1/2014,1,kc8wxm,"Petoskey, MI",45.3733428,-84.9553297
1/1/2014,2,aterris,"Atlanta, GA",33.7490987,-84.3901849
1/1/2014,1,jonmorehouse,Los Angeles,34.0536781,-118.2427025
1/1/2014,1,billyogat,Southern Californian,,
1/1/2014,1,alxarch,Athens,33.9595974,-83.376678
1/1/2014,2,BenJanecke,Cape Town,-33.9289049,18.4172485
1/1/2014,1,pstadler,"Z��rich, Switzerland",,
1/1/2014,2,kogakure,"Hamburg, Germany",53.5437641,10.0099133
1/1/2014,2,Eustachy,Poland,52.0977181,19.0258159
1/1/2014,1,mingming1222,china,35.000074,104.999927
1/1/2014,3,davidxia,"New York, New York",40.7305991,-73.9865812
1/1/2014,2,dpoggi,"East Lansing, MI",42.7355416,-84.4852469
1/1/2014,3,intothev01d,Tennessee,35.7730076,-86.2820081
1/1/2014,5,nicolas-brousse,Paris,48.8565056,2.3521334
1/1/2014,4,thcipriani,"Boulder, Colorado",40.0149856,-105.2705456
1/1/2014,2,jonathanchu,"New York, NY",40.7305991,-73.9865812
1/1/2014,1,Valloric,"Mountain View, CA",37.3855745,-122.08205
1/1/2014,1,dylanclement,"Melbourne, Australia",-37.8142176,144.9631608
1/1/2014,7,jdavis,"Ames, Iowa",42.0346917,-93.6201507
1/1/2014,2,nupfel,NZ,-41.3116998,174.9746507
1/1/2014,1,tompson,"Linz, Austria",48.3058789,14.2865628
1/1/2014,2,carcara,Brazil,-8.4666145,-51.3333976
1/1/2014,4,robbyrussell,"Portland, Oregon",45.5202471,-122.6741949
1/1/2014,1,mikesplain,"Boston, MA",42.3604823,-71.0595678
1/1/2014,1,borntyping,"Reading, United Kingdom",51.4580216,-0.9673727
1/1/2014,1,guidobouman,The Netherlands,25.22453785,55.16235379
1/1/2014,1,kutsurak,"Athens, Greece",37.9841493,23.7279843
1/1/2014,4,serdardalgic,Istanbul / Turkey,41.0096334,28.9651646
1/1/2014,1,zfjagann,"Mountain View, CA",37.3855745,-122.08205
1/1/2014,1,mralexgray,"NYC, USA",40.7305991,-73.9865812
1/1/2014,2,tolbrino,"Singen, Germany",48.9578341,8.569317
1/1/2014,1,bluekeyes,"Mountain View, CA",37.3855745,-122.08205
1/1/2014,1,jacobsenj,Mannheim,49.4895914,8.4672361
1/1/2014,14,bric3,France,46.603354,1.8883335
1/1/2014,1,carlcalderon,"Stockholm, Sweden",59.3251172,18.0710935
1/1/2014,4,f0y,"Russia, Yaroslavl",57.6263877,39.8933705
1/1/2014,2,bachue,"Shanghai, China",31.2253441,121.4888922
1/1/2014,1,ajordens,"Victoria, BC",48.4283327,-123.3649269
1/1/2014,3,vnavarro,"S��o Paulo, Brazil",,
1/1/2014,3,slepox,"Shanghai, China",31.2253441,121.4888922
1/1/2014,1,blueben,"Seattle, WA",47.6038321,-122.3300624
1/1/2014,1,aaronbieber,"Boston, USA",42.3604823,-71.0595678
1/1/2014,1,itszero,"San Francisco, CA, USA (Home: Taipei, Taiwan)",,
1/1/2014,6,marcino,Jelenia G��ra,,
1/1/2014,3,stphndemos,Rochester,43.1572851,-77.6152141
1/1/2014,2,kaethorn,Zurich,47.3685586,8.5404434
1/1/2014,2,johnjohndoe,"Berlin, Germany",52.5170365,13.3888599
1/1/2014,1,CarlosZ,Costa Rica,10.2735633,-84.0739102
1/1/2014,2,pstch,"Athens, Greece",37.9841493,23.7279843
1/1/2014,1,sean-brandt,"Rockville, MD",39.0840054,-77.1527573
1/1/2014,1,jarus,"Walldorf, Germany",49.3038134,8.6433518
1/1/2014,3,yusiwen,"Shanghai, China",31.2253441,121.4888922
1/1/2014,1,JIghtuse,Novosibirsk,55.0282215,82.9234476
1/1/2014,2,androomerrill,New York,40.7305991,-73.9865812
1/1/2014,2,thbourlove,Shanghai,31.2253441,121.4888922
1/1/2014,5,poltak,"Melbourne, Australia",-37.8142176,144.9631608
1/1/2014,3,alexheyd,"Los Angeles, CA",34.0536781,-118.2427025
1/1/2014,1,thuandt,"H�� N���i, Vi���t Nam",,
1/1/2014,1,ksaynice,Millbrae,37.5983315,-122.4027076
1/1/2014,1,cartazio,"NYC, USA",40.7305991,-73.9865812
1/1/2014,8,tinyladi,"Cergy, France",49.0527528,2.0388736
1/1/2014,1,ysmood,"Beijing, China",40.2505379,116.6250886
1/1/2014,4,alexduros,Paris,48.8565056,2.3521334
1/1/2014,1,ggalmazor,Donostia,43.3213324,-1.9856227
1/1/2014,4,jkaessens,Germany,51.0834196,10.4234469
1/1/2014,4,andschwa,"Moscow, ID",46.7323875,-117.0001651
1/1/2014,1,DoesntMatter,Germany,51.0834196,10.4234469
1/1/2014,2,graney,"Amsterdam, The Netherlands",52.3710088,4.9001115
1/1/2014,1,vguerci,"Paris, France",48.8565056,2.3521334
1/1/2014,4,huxos,Chengdu China,30.6765553,104.0612783
1/1/2014,2,ncuesta,Argentina,-35.1124869,-65.241974
1/1/2014,1,Edholm,Sweden,59.6749712,14.5208584
1/1/2014,1,blinsay,Chicago,41.8756208,-87.6243706
1/1/2014,3,xuhdev,California,36.7014631,-118.7559974
1/1/2014,1,feltnerm,"Madison, Wisconsin",43.074761,-89.3837613
1/1/2014,1,ColbyAley,"Portland, OR.",45.5202471,-122.6741949
1/1/2014,1,mcmaniac,"T��bingen, Germany",,
1/1/2014,4,madsgraphics,"Rouen, FR",49.4404591,1.0939658
1/1/2014,1,oivoodoo,"Belarus, Minsk",53.902253,27.561863
1/1/2014,1,raeffu,Switzerland,46.7985624,8.2319736
1/1/2014,1,riccardomerolla,Italy,42.6384261,12.674297
1/1/2014,2,timkurvers,"Oslo, Norway",59.9132694,10.7391112
1/1/2014,1,jiaozhu,Beijing,40.2505379,116.6250886
1/1/2014,1,dAnjou,Germany,51.0834196,10.4234469
1/1/2014,1,cliffordwhansen,"Western Cape, South Africa",-33.546977,20.72753
1/1/2014,1,data219,Cologne,50.9374863,6.9580232
1/1/2014,1,larrylv,Beijing,40.2505379,116.6250886
1/1/2014,2,felds,S��o Paulo - SP - Brazil,,
1/1/2014,1,gdarmont,"Lyon, France",45.7575958,4.8323239
1/1/2014,6,torbjoernk,"Juelich, Germany",50.9220931,6.3611015
1/1/2014,1,matttrent,"Vancouver, BC",49.2608944,-123.1139383
1/1/2014,2,markglenn,"Hainesville, IL",42.3450219,-88.067858
1/1/2014,2,wildlyinaccurate,"London, United Kingdom",51.5072759,-0.1276597
1/1/2014,6,brianarn,"Albuquerque, NM USA",35.0841034,-106.6509851
1/1/2014,2,0robustus1,"Bremen, Germany",53.0758099,8.80717
1/1/2014,1,robertobarreda,"Barcelona, Catalunya",41.3870186,2.1700437
1/1/2014,1,MasahiroSakoda,Kanagawa Pref. Japan,,
1/1/2014,1,gfmurphy,Little Rock,41.3025979,-72.1742443
1/1/2014,1,kportertx,California,36.7014631,-118.7559974
1/1/2014,1,gjulianm,"Madrid, Spain",40.5248319,-3.771562775
1/1/2014,3,wilsaj,"Austin, TX",30.2711286,-97.7436995
1/1/2014,2,jehoffmann,Berlin,52.5170365,13.3888599
1/1/2014,3,chrishunt,"Portland, Oregon",45.5202471,-122.6741949
1/1/2014,1,sethbro,"Chicago, IL",41.8756208,-87.6243706
1/1/2014,7,blueyed,"Berlin, Germany",52.5170365,13.3888599
1/1/2014,1,pingviini,"Jyv��skyl��, Finland",,
1/1/2014,1,abdullahfahad,"New York, NY",40.7305991,-73.9865812
1/1/2014,2,pipboy3k,Krak��w,,
1/1/2014,1,Ndushi,"Gothenburg, Sweden",57.7072326,11.9670171
1/1/2014,3,AndruC,Burlington,44.4723989,-73.2114941
1/1/2014,1,shrimalmadhur,Hyderabad,17.3992891,78.4733709
1/1/2014,1,trrbl,Russia,64.6863136,97.7453061
1/1/2014,5,ecnahc515,"Corvallis, OR",44.5645659,-123.2620435
1/1/2014,2,oleriesenberg,Germany,51.0834196,10.4234469
1/1/2014,1,ramen,"Phoenix, AZ",33.4483772,-112.0740374
1/1/2014,1,ckassen,Germany,51.0834196,10.4234469
1/1/2014,4,nguydavi,"Gdynia, Poland",54.50452165,18.46329316
1/1/2014,1,degeberg,"Copenhagen, Denmark",55.6867243,12.5700724
